YEAR,PART,ZIP_GB,SUPPLIER - LIBRARY,FILENAME,SIZE_MB,ZIP_URL
2017,1,2.06,Articulated Sounds - Ghosts,GHOSTS Atmosphere Pishacha Turmoil.LR.wav,108.8,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Articulated Sounds - Ghosts,GHOSTS Pass-By Witchery Shiver.LR.wav,11.2,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Articulated Sounds - Ghosts,GHOSTS Spell Hocus Pocus 2.LR.wav,11.1,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Articulated Sounds - Ghosts,GHOSTS Tremor Disturbed Aura.LR.wav,11.4,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Articulated Sounds - Ice Skating,ICE Hockey stick medium long scrape 22.wav,1.7,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Articulated Sounds - Ice Skating,ICE Hockey stick short scrape 87.wav,0.4,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Articulated Sounds - Ice Skating,ICE Skate move combination 13.wav,2.1,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Articulated Sounds - Ice Skating,ICE Skater cloth move 10.wav,0.7,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Articulated Sounds - Quiet Streets,"QUIET STREET Back alley, people chatting, ST.wav",72.7,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Articulated Sounds - Quiet Streets,"QUIET STREET Night fast chirp crickets, distant activities, slight wind, ST.wav",158.2,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Articulated Sounds - Quiet Streets,"QUIET STREET Rain near sewer, ST.wav",48.0,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Articulated Sounds - Quiet Streets,"QUIET STREET Wet air, wind, sparse birds, ST.wav",126.1,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Articulated Sounds - Thin Ice,ICE Thin Cracked Crust on Lake 16.wav,4.1,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Articulated Sounds - Thin Ice,ICE Thin Crushed Crust by Foot 13.wav,1.6,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Articulated Sounds - Thin Ice,ICE Thin Scrubbed Blocks Friction 04.wav,3.7,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Articulated Sounds - Thin Ice,ICE Thin Smashed Brittle Fragments 55.wav,2.0,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Articulated Sounds - Tropical Ambiences,TROPICAL Mangrove at dusk mysterious grainy atmosphere.wav,110.6,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Articulated Sounds - Tropical Ambiences,TROPICAL Rainforest morning sheltered fresh woods under the canopy.wav,60.0,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Articulated Sounds - Tropical Ambiences,TROPICAL Rainforest night sleep with soft sparse bird calls.wav,42.1,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Articulated Sounds - Tropical Ambiences,TROPICAL Wetland swamp evening foaming frog dusk chorus.wav,78.2,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Bluezone Corporation - Cinematic Trailer Sound Effects,Bluezone-BC0226-hit-impact-004.wav,0.7,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Bluezone Corporation - Cinematic Trailer Sound Effects,Bluezone-BC0226-sound-effect-009.wav,8.3,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Bluezone Corporation - Cinematic Trailer Sound Effects,Bluezone-BC0226-whoosh-impact-005.wav,0.7,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Bluezone Corporation - Cinematic Trailer Sound Effects,Bluezone-BC0226-whoosh-impact-012.wav,0.8,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Bluezone Corporation - Signal Communication,Bluezone-BC0223-modulation-long-signal-tuning-016.wav,8.2,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Bluezone Corporation - Signal Communication,Bluezone-BC0223-noise-cracke-014.wav,0.8,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Bluezone Corporation - Signal Communication,Bluezone-BC0223-noise-radio-signal-025.wav,3.8,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Bluezone Corporation - Signal Communication,Bluezone-BC0223-noise-radio-signal-029.wav,15.4,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Bluezone Corporation - Spectral Line - Cinematic Trailer Sounds,Bluezone_BC0230_ambience_009.wav,12.1,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Bluezone Corporation - Spectral Line - Cinematic Trailer Sounds,Bluezone_BC0230_ambience_tonal_synth_014.wav,9.0,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Bluezone Corporation - Spectral Line - Cinematic Trailer Sounds,Bluezone_BC0230_sound_effect_006.wav,0.7,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Bluezone Corporation - Spectral Line - Cinematic Trailer Sounds,Bluezone_BC0230_synth_texture_022.wav,3.2,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Bluezone Corporation - Synthetic Liquid Textures,Bluezone-BC0227-synthetic-liquid-long-texture-016.wav,7.1,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Bluezone Corporation - Synthetic Liquid Textures,Bluezone-BC0227-synthetic-liquid-short-texture-047.wav,1.0,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Bluezone Corporation - Synthetic Liquid Textures,Bluezone-BC0227-synthetic-liquid-short-texture-057.wav,0.7,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Bluezone Corporation - Synthetic Liquid Textures,Bluezone-BC0227-synthetic-liquid-short-texture-073.wav,2.0,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Bluezone Corporation - Titanium - Cinematic Trailer Samples,Bluezone-BC0224-impact-003.wav,0.8,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Bluezone Corporation - Titanium - Cinematic Trailer Samples,Bluezone-BC0224-impact-016.wav,0.7,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Bluezone Corporation - Titanium - Cinematic Trailer Samples,Bluezone-BC0224-rise-001.wav,3.9,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Bluezone Corporation - Titanium - Cinematic Trailer Samples,Bluezone-BC0224-sequence-001.wav,7.3,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Bluezone Corporation - War Zone (Designed Explosions),Bluezone-BC0214-beep-mine-explosion-002.wav,1.5,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Bluezone Corporation - War Zone (Designed Explosions),Bluezone-BC0214-beep-mine-explosion-007.wav,2.2,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Bluezone Corporation - War Zone (Designed Explosions),Bluezone-BC0214-explosion-whooshe-003.wav,2.0,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Bluezone Corporation - War Zone (Designed Explosions),Bluezone-BC0214-explosion-whooshe-020.wav,2.3,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Borg Sound - Gym weights,"Gym, Boxing, Punching bag hits, chain perspective.wav",11.3,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Borg Sound - Gym weights,"Gym, Foley, Barbell steel bar, place back in metal stand.wav",12.3,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Borg Sound - Gym weights,"Gym, Foley, Barbell weight 10kg steel, add and remove from bar.wav",8.4,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Borg Sound - Gym weights,"Gym, Foley, Drop metal handle on floor.wav",4.6,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Borg Sound - Harley Davidson Sportster Iron 883,"HD Sportster Iron 883, False start 2 and 3, L-Exhaust, R-Motor.wav",3.7,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Borg Sound - Harley Davidson Sportster Iron 883,"HD Sportster Iron 883, Passby 100kmph, Asphalt surface, 2 variations.wav",18.6,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Borg Sound - Harley Davidson Sportster Iron 883,"HD Sportster Iron 883, Start, Accelerate on the spot, shut down, Beside vehicle.wav",57.2,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Borg Sound - Harley Davidson Sportster Iron 883,"HD Sportster Iron 883, Start, long idle, shut down, Beside vehicle.wav",23.6,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Byron Abadía - 365 SFX,01_Campana_Iglesia.wav,11.1,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Byron Abadía - 365 SFX,057_ Cocina_Organico_Fuego.wav,6.9,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Byron Abadía - 365 SFX,068_Cable_Whoosh.wav,1.8,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Byron Abadía - 365 SFX,338_Tambores.wav,5.7,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Charlie Atanasyan - Indonesia sound library by Faunethic,City street large light voices and traffic rumble_02120215_120215_02.wav,42.7,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Charlie Atanasyan - Indonesia sound library by Faunethic,Forest cold wind in alitude the morning_120208_00.wav,27.3,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Charlie Atanasyan - Indonesia sound library by Faunethic,Music ceremony of galungan in street percussion bel ad cymbal - moving 2_120210_03.wav,59.5,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Charlie Atanasyan - Indonesia sound library by Faunethic,Village quiet children voices hen chicken and light traffic away_120202_01.wav,44.8,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Charlie Atanasyan - Jordan sound library by Faunethic,"Desert canyon quiet, light birds and wind, large reverb_160821_006.wav",45.9,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Charlie Atanasyan - Jordan sound library by Faunethic,Market souk medium voices activity and vendor shout _160818_005.wav,25.3,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Charlie Atanasyan - Jordan sound library by Faunethic,"Muezzin from city very quiet at night from a roof top, wide reverb_160819_001.wav",81.2,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Charlie Atanasyan - Jordan sound library by Faunethic,"Village medium in a canyon voices activity and horses, wide reverb_160822_001.wav",42.5,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Charlie Atanasyan - Morocco sound library by Faunethic,"City place large music voices and light traffic away, taken from a roof top _160611_001.wav",51.6,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Charlie Atanasyan - Morocco sound library by Faunethic,"Market for chicken hen and bird outdoor, voices and activity_160612_004.wav",35.7,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Charlie Atanasyan - Morocco sound library by Faunethic,MUS Flute traditionnel rita with tambourine_160618_008.wav,32.8,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Charlie Atanasyan - Morocco sound library by Faunethic,Village early the morning birds and insects from a palm farm_160615_001.wav,62.5,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Charlie Atanasyan - North India sound library by Faunethic,City park birds traffic bell of a temple and muezzin from a mosque the evening_120513_02.wav,75.2,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Charlie Atanasyan - North India sound library by Faunethic,Temple Hinduism indoor song singer and bells_120504_09.wav,70.3,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Charlie Atanasyan - North India sound library by Faunethic,Train station announcement train horn and crowd away wide_120502_00.wav,42.2,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,1,2.06,Charlie Atanasyan - North India sound library by Faunethic,Village mountain very quiet and birds_120521_02.wav,40.3,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%201of9.zip
2017,2,2.14,Charlie Atanasyan - Philippines sound library by Faunethic,City Skyline rumble light voices and traffic away from a roof at night_140226_00.wav,56.1,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%202of9.zip
2017,2,2.14,Charlie Atanasyan - Philippines sound library by Faunethic,Forest quiet birds and wind the morning_140313_00.wav,16.8,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%202of9.zip
2017,2,2.14,Charlie Atanasyan - Philippines sound library by Faunethic,Village quiet chicken hen symphony early the morning_140306_01.wav,25.2,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%202of9.zip
2017,2,2.14,Charlie Atanasyan - Philippines sound library by Faunethic,Village quiet insects birds dogs and light activity away_140301_04.wav,41.9,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%202of9.zip
2017,2,2.14,Charlie Atanasyan - South India sound library by Faunethic,City place quiet birds bell light activity and animals 410.wav,29.7,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%202of9.zip
2017,2,2.14,Charlie Atanasyan - South India sound library by Faunethic,Forest frogs insects birds the morning 390.wav,25.9,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%202of9.zip
2017,2,2.14,Charlie Atanasyan - South India sound library by Faunethic,Jungle insects and birds passing wide the evening 313.wav,42.4,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%202of9.zip
2017,2,2.14,Charlie Atanasyan - South India sound library by Faunethic,"Rice field frogs and insects close, wide at night 376.wav",37.5,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%202of9.zip
2017,2,2.14,Charlie Atanasyan - Thailand sound library by Faunethic,City park of temple birds and light  traffic away_120401_03.wav,40.9,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%202of9.zip
2017,2,2.14,Charlie Atanasyan - Thailand sound library by Faunethic,Forest  cicadas insects and birds at night_120113_01.wav,52.2,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%202of9.zip
2017,2,2.14,Charlie Atanasyan - Thailand sound library by Faunethic,Jungle quiet insects and birds wide _120407_11.wav,43.0,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%202of9.zip
2017,2,2.14,Charlie Atanasyan - Thailand sound library by Faunethic,Rain in forest the day_120118_13.wav,18.2,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%202of9.zip
2017,2,2.14,Charlie Atanasyan - Turkey sound library by Faunethic,City Protest in street voices shouting and megaphone speech_140628_03.wav,91.5,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%202of9.zip
2017,2,2.14,Charlie Atanasyan - Turkey sound library by Faunethic,City street commercial medium voices vendors and pedestrian activity_140627_05.wav,36.8,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%202of9.zip
2017,2,2.14,Charlie Atanasyan - Turkey sound library by Faunethic,City street large voices light birds and many muezzin away_140628_06.wav,33.4,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%202of9.zip
2017,2,2.14,Charlie Atanasyan - Turkey sound library by Faunethic,Market big bazard indoor street voices and light activity_140711_05.wav,31.6,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%202of9.zip
2017,2,2.14,Chris Skyes - Shards Broken Glass,"Glass,Bottle,Break,Smash,Messy.wav",0.3,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%202of9.zip
2017,2,2.14,Chris Skyes - Shards Broken Glass,"Glass,Shards,Smash,Medium Impact,Lots of Large Shards.wav",0.3,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%202of9.zip
2017,2,2.14,Chris Skyes - Shards Broken Glass,"Window,Small,Break,Medium Impact,Large Amount of Clinking Pieces.wav",0.4,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%202of9.zip
2017,2,2.14,Chris Skyes - Shards Broken Glass,"Window,Small,Crack,Medium Impact,Bright.wav",0.3,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%202of9.zip
2017,2,2.14,Chris Skyes - The Black Sea,AMBIENCE Huge Waves 1m Away From Impact Point 2.wav,23.1,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%202of9.zip
2017,2,2.14,Chris Skyes - The Black Sea,AMBIENCE Huge Waves 2m Away From Impact Point 1.wav,21.2,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%202of9.zip
2017,2,2.14,Chris Skyes - The Black Sea,SFX Large Wave Splash on Rocks 21.wav,4.3,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%202of9.zip
2017,2,2.14,Chris Skyes - The Black Sea,SFX Medium Wave Splash on Rocks 12.wav,4.3,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%202of9.zip
2017,2,2.14,Chris Skyes - Vintage Dot Matrix Printer,SFX_Dot_Matrix_Vintage_Printer_Long_Burst_06.wav,0.2,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%202of9.zip
2017,2,2.14,Chris Skyes - Vintage Dot Matrix Printer,SFX_Dot_Matrix_Vintage_Printer_Long_Burst_27.wav,0.3,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%202of9.zip
2017,2,2.14,Chris Skyes - Vintage Dot Matrix Printer,SFX_Dot_Matrix_Vintage_Printer_Servo_47.wav,0.7,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%202of9.zip
2017,2,2.14,Chris Skyes - Vintage Dot Matrix Printer,SFX_Dot_Matrix_Vintage_Printer_Short_Burst_024.wav,0.1,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%202of9.zip
2017,2,2.14,Collected Transients - Diffuse City,ALY04_AMBIENCE_ALLEY_Downtown_HVAC_Distant traffic.wav,102.3,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%202of9.zip
2017,2,2.14,Collected Transients - Diffuse City,CNT01_EXTRA_TRAIN PASS BY_Arrival and departure_L train.wav,36.1,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%202of9.zip
2017,2,2.14,Collected Transients - Diffuse City,RMB10_AMBIENCE_CITY RUMBLE_Large city_Light wind debris.wav,72.7,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%202of9.zip
2017,2,2.14,Collected Transients - Diffuse City,UDG05_EXTRA_V2_CAR PASS BYS_Medium speed_Truck approach and depart.wav,117.0,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%202of9.zip
2017,2,2.14,Collected Transients - rOtation,Eulers Disk Spin_Sharp Edge_Mirror_ST.wav,134.7,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%202of9.zip
2017,2,2.14,Collected Transients - rOtation,Firework Spin_Helicopter Spinner_ST.wav,5.7,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%202of9.zip
2017,2,2.14,Collected Transients - rOtation,Hurricane Balls Spin_1.0in_Glass Surface_Top_M.wav,103.2,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%202of9.zip
2017,2,2.14,Collected Transients - rOtation,Water Swirl_Metal Trashcan_Light_Medium_ST.wav,36.8,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%202of9.zip
2017,2,2.14,Creative Audio Pool - INCREDIBLE SOUNDS OF INDIA COLLECTION,"DAYTIME, JUNCTION WITH BUSY TRAFFIC, CARS, MOTORBIKES, TRUCKS, HORNING, PEOPLE ON THE STREET, BIG CITY LIFE, BOMBAY, MUMBAI_INCREDIBLE_INDIA_VOL_II_14.WAV",84.8,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%202of9.zip
2017,2,2.14,Creative Audio Pool - INCREDIBLE SOUNDS OF INDIA COLLECTION,"DAYTIME, MORNING, BIRDS SINGING, BOAT PASSING IN DISTANCE, BUS HORNING, KALIPUR, ANDAMAN ISLANDS_INCREDIBLE_INDIA_VOL_I_31.WAV",257.0,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%202of9.zip
2017,2,2.14,Creative Audio Pool - INCREDIBLE SOUNDS OF INDIA COLLECTION,"DAYTIME, MUSLIM PRAYER OVER CITY, TRAFFIC, PEOPLE, HORNING, GENERAL AMBIENCE IN JODPUR, RAJASTHAN_INCREDIBLE_INDIA_VOL_II_18.WAV",21.9,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%202017%20-%20Game%20Audio%20Bundle%20Part%202of9.zip
